Date	Wed Feb 19 18:29:42 EST 2025
P-VALUE	8.16780208618724e-18
CORRECTED P-VALUE	1.70053639434418e-14
NUM_ANNOTATIONS	223 (of 5574)
ANNOTATED_GENES	FOXL1, DMBX1, LHX5, ALX1, TGIF1, RSRC1, TBX15, GATA4, TBX20, FOXB2, SHOX2, DMRT1, UNCX, HOXD11, SIX2, HOXC11, LMX1A, HEY2, TCF21, HOXD13, SOX3, PAX9, POU4F1, SOX14, HOXD8, OLIG3, FOXC2, DLX6, HOXC5, HOXB1, TBR1, TFAP2B, NEUROG2, HOXB5, DMRTA2, TWIST1, EMX2, HOXC13, CBX2, RUNX3, HOXC4, HAND2, SKOR2, RAX, PRDM1, HOXA10, CCNC, PITX1, HOXB9, HAND1, EVX2, PTF1A, FERD3L, GSX2, NKX6-1, SIX1, ZIC2, GBX2, ADCYAP1, CBX8, LHX6, SIM2, FEZF1, MECOM, EOMES, ZFHX3, HOXD3, PAX5, ZNF503, GSC, HOXA6, TLX3, OSR2, POU4F3, IRX5, SP9, HOXB3, EBF3, EN1, STK3, PRDM6, TFAP2D, HOXD4, HOXB2, GATA2, BHLHE22, DLX1, LEF1, LBX1, ISL2, ONECUT2, ZIC3, HOXA4, ALX4, BARX1, TBX2, IGF2BP3, DLX5, HOXB4, HOXA2, MEIS1, EN2, WT1, SALL1, MSX1, POU4F2, GFI1, LHX9, BARHL2, C14orf39, HOXD10, BSX, FOXA2, HOXA7, HIST1H1B, EBF2, SIX3, HOXA11, PROX1, DMRT3, PAX7, NOLC1, HOXD1, MNX1, OTP, PPRC1, VAX1, ZNF883, NKX2-3, HOXD9, FOXA1, OLIG1, OLIG2, SOX17, TBX3, FOXD2, BARHL1, NKX2-5, HOXD12, CDKN2A, LHX4, HOXC8, PITX2, PGAM1, VGLL2, RNF220, FEZF2, LIN28B, NR2F2, LHX8, GATA6, INO80B, FOXD1, SLFN13, PRKCH, ONECUT1, HOXC10, CDX2, HMX3, SATB2, HLX, PHOX2B, ISL1, LHX2, PAX6, SKOR1, LMX1B, HOXC9, HOXB6, FOXL2, HOXB7, IRX3, TTF1, MCIDAS, FOXF1, DBX1, HOXA13, NKX2-6, HOXB8, OTX2, NBDY, FOXE1, EBF1, NR5A2, DLX2, VAX2, SP8, HOXA3, PAX8, NR4A2, SIM1, NR2E1, GTF3C2, HOXC12, FLI1, ARX, HOXA5, DMRT2, HOXA1, HOXA9, PAX3, ZIC1, GATA3, FOXD3, MSX2, SOX21, PDX1, NKX2-4, FOXB1, MEIS2, ATP5F1EP2, SOX2, TAL1, ZIC5, IGF2BP1, ZFHX4, TBX5, TBX18, ZIC4, PAX2, SIX6, NFIB, SOX1

-- 70 of 2082--
GOID	GO:0035270
TERM	endocrine system development
P-VALUE	9.38267076992148e-18
CORRECTED P-VALUE	1.95347205429765e-14
NUM_ANNOTATIONS	27 (of 131)
ANNOTATED_GENES	ISL1, ONECUT1, SALL1, WT1, SIX1, SOX3, NKX6-1, GATA6, OTP, MNX1, PAX8, HOXA3, PITX1, SOX2, FOXE1, PDX1, ONECUT2, HOXD3, PITX2, SIX3, GATA3, GATA2, PAX6, NKX2-5, FOXA2, HOXA5, HOXB3

-- 71 of 2082--
GOID	GO:0021872
TERM	forebrain generation of neurons
P-VALUE	1.90697615458955e-17
CORRECTED P-VALUE	3.97032435385545e-14
NUM_ANNOTATIONS	22 (of 81)
ANNOTATED_GENES	LHX5, PAX6, TBR1, ARX, LHX6, UNCX, PROX1, GATA2, DLX1, LEF1, EOMES, GSX2, OTP, LHX8, DLX5, DLX2, FEZF2, SATB2, SOX1, SALL1, GBX2, NR2E1

-- 72 of 2082--
GOID	GO:0080090
TERM	regulation of primary metabolic process
P-VALUE	2.41008546934749e-17
CORRECTED P-VALUE	5.01779794718147e-14
NUM_ANNOTATIONS	222 (of 5586)
ANNOTATED_GENES	CDC20B, EBF2, HOXA7, HIST1H1B, FOXA2, C14orf39, HOXD10, BSX, NOLC1, PAX7, PROX1, DMRT3, HOXA11, SIX3, MNX1, OTP, HOXD1, FOXA1, OLIG1, OLIG2, NKX2-3, HOXD9, VAX1, PPRC1, ZNF883, LHX4, HOXC8, FOXD2, NKX2-5, HOXD12, CDKN2A, BARHL1, SOX17, TBX3, VGLL2, RNF220, PGAM1, PITX2, GATA6, NR2F2, LHX8, LIN28B, FEZF2, SATB2, HMX3, PHOX2B, ISL1, HLX, PRKCH, ONECUT1, HOXC10, CDX2, INO80B, FOXD1, HOXB6, LMX1B, HOXC9, PAX6, SKOR1, LHX2, DBX1, HOXA13, NKX2-6, HOXB8, TTF1, MCIDAS, FOXF1, FOXL2, IRX3, HOXB7, HOXA3, PAX8, NR4A2, SP8, DLX2, NR5A2, VAX2, OTX2, FOXE1, EBF1, HOXC12, FLI1, NR2E1, SIM1, PAX3, HOXA9, HOXA5, HOXA1, DMRT2, ARX, PDX1, SOX21, FOXD3, MSX2, ZIC1, GATA3, TBX5, ZFHX4, TBX18, IGF2BP1, TAL1, ZIC5, SOX2, NKX2-4, FOXB1, MEIS2, SOX1, NFIB, SIX6, FZD10, ZIC4, PAX2, DMBX1, ALX1, LHX5, FOXL1, UNCX, SIX2, HOXD11, SHOX2, FOXB2, DMRT1, GATA4, TBX20, TGIF1, TBX15, SOX3, HOXD13, LMX1A, HEY2, TCF21, HOXC11, HOXB1, DLX6, HOXC5, OLIG3, SOX14, FOXC2, HOXD8, PAX9, POU4F1, TWIST1, DMRTA2, TBR1, TFAP2B, HOXB5, NEUROG2, HOXC4, RUNX3, HAND2, SKOR2, EMX2, HOXC13, CBX2, PTF1A, GSX2, FERD3L, NKX6-1, HOXB9, HAND1, EVX2, CCNC, HOXA10, PITX1, PRDM1, RAX, NOXA, CBX8, GBX2, ADCYAP1, SIX1, ZIC2, MECOM, FEZF1, SIM2, LHX6, HOXD3, ZFHX3, EOMES, ZNF503, PAX5, POU4F3, IRX5, OSR2, TLX3, GSC, HOXA6, TFAP2D, HOXB2, HOXD4, STK3, PRDM6, EBF3, EN1, CCNO, HOXB3, SP9, ALX4, BARX1, ZIC3, HOXA4, ONECUT2, LBX1, ISL2, BHLHE22, DLX1, GATA2, LEF1, MEIS1, IGF2BP3, DLX5, HOXB4, HOXA2, TBX2, POU4F2, GFI1, BARHL2, LHX9, WT1, SALL1, MSX1, EN2

-- 73 of 2082--
GOID	GO:0021879
TERM	forebrain neuron differentiation
P-VALUE	2.79577730537693e-17
CORRECTED P-VALUE	5.82080834979477e-14
NUM_ANNOTATIONS	21 (of 73)
ANNOTATED_GENES	LHX8, DLX5, OTP, GSX2, FEZF2, DLX2, SOX1, SATB2, NR2E1, GBX2, SALL1, LHX5, LHX6, TBR1, ARX, PAX6, UNCX, EOMES, GATA2, DLX1, PROX1

-- 74 of 2082--
GOID	GO:0048665
TERM	neuron fate specification
P-VALUE	5.51982579851713e-17
CORRECTED P-VALUE	1.14922773125127e-13
NUM_ANNOTATIONS	15 (of 30)
ANNOTATED_GENES	DMRTA2, HOXD10, MNX1, GSX2, TLX3, DMRT3, ISL2, OLIG3, POU4F1, SIX1, SOX1, ISL1, DBX1, HOXC10, FOXA1

-- 75 of 2082--
GOID	GO:0035295
TERM	tube development
P-VALUE	5.71511985548983e-17
CORRECTED P-VALUE	1.18988795391298e-13
NUM_ANNOTATIONS	74 (of 1038)
ANNOTATED_GENES	HOXB7, IRX3, NKX2-6, HOXA13, FOXF1, PAX6, LHX2, SIM2, SIM1, NR2E1, GSC, FOXE1, PAX8, HOXA3, MSX2, LBX1, GATA3, LEF1, GATA2, NUP133, PDX1, ALX4, ZIC3, HOXA1, HOXA5, EN1, HOXB3, STK3, SALL1, WT1, GJB2, PAX2, NFIB, TBX2, FOXB1, TBX5, TBX18, MEIS1, TAL1, TBX20, PROX1, HOXA11, GATA4, SIX2, HOXD11, SHOX2, FOXL1, HOXA7, FOXC2, NKX2-3, FOXA1, TCF21, HEY2, HOXD13, PITX2, RNF220, HAND2, EMX2, NKX2-5, TFAP2B, TBX3, SOX17, TWIST1, FOXD1, GBX2, SIX1, HLX, ISL1, CDX2, PRDM1, GATA6, FERD3L, HAND1, NR2F2

-- 76 of 2082--
GOID	GO:0021510
TERM	spinal cord development
P-VALUE	1.22245119212132e-16
CORRECTED P-VALUE	2.54514338199659e-13
NUM_ANNOTATIONS	23 (of 98)
ANNOTATED_GENES	OLIG3, SOX1, ISL1, HOXC10, OLIG2, FOXB1, GSX2, MNX1, TAL1, DMRT3, TBX20, PROX1, LBX1, ISL2, GATA2, ZIC1, HOXB8, DBX1, UNCX, PAX6, HOXD10, LHX4, LHX5

-- 77 of 2082--
GOID	GO:0090596
TERM	sensory organ morphogenesis
P-VALUE	3.78367267399804e-16
CORRECTED P-VALUE	7.87760650726391e-13
NUM_ANNOTATIONS	35 (of 266)
ANNOTATED_GENES	VAX2, PAX8, GSC, POU4F3, DLX6, OSR2, PAX6, PROX1, SIX3, FOXL2, SIX2, TBX2, PRDM1, TBX18, MEIS1, PTF1A, HOXA2, DLX5, GBX2, MSX1, SIX1, PAX2, SOX1, HMX3, HOXA1, TBX3, TFAP2B, TWIST1, GJB6, PITX2, GATA3, ZIC1, GATA2, MYO3B, HOXC13

-- 78 of 2082--
GOID	GO:0009954
TERM	proximal/distal pattern formation
P-VALUE	6.03981520589613e-16
CORRECTED P-VALUE	1.25748952586757e-12
NUM_ANNOTATIONS	15 (of 34)
ANNOTATED_GENES	HOXA10, DLX2, EN1, HOXC11, HOXD10, SP8, HOXB9, HOXA9, HOXC9, HOXD9, HOXA11, DLX1, IRX3, SIX3, HOXC10

-- 79 of 2082--
GOID	GO:0048729
TERM	tissue morphogenesis
P-VALUE	1.06514185022607e-15
CORRECTED P-VALUE	2.21762533217068e-12
NUM_ANNOTATIONS	52 (of 593)
ANNOTATED_GENES	GATA4, PROX1, TBX20, HOXA11, SIX3, HOXB7, EOMES, IRX3, HOXA13, HOXD11, SIX2, FOXF1, SHOX2, FOXL1, LHX2, FOXC2, POU4F1, FOXA1, TCF21, HEY2, FOXE1, PAX8, HOXD13, LBX1, MSX2, LEF1, PCDH8, GATA3, PDX1, HAND2, ZIC3, HOXA5, NKX2-5, SOX17, TBX3, HOXB2, TWIST1, STK3, WT1, SALL1, FOXD1, MSX1, GBX2, PAX2, SIX1, ISL1, TBX2, TBX18, TBX5, HAND1, TAL1, HOXB4

-- 80 of 2082--
GOID	GO:0045664
TERM	regulation of neuron differentiation
P-VALUE	1.48026137952433e-15
CORRECTED P-VALUE	3.08190419216966e-12
NUM_ANNOTATIONS	29 (of 186)
ANNOTATED_GENES	HOXD3, PROX1, LBX1, ZFHX3, ISL2, IRX3, SIX3, GATA2, DLX1, FEZF1, PAX6, NKX2-5, PHOX2B, ISL1, POU4F2, OLIG2, FOXA1, TLX3, NR2E1, SIX1, NKX6-1, SOX3, MEIS1, HOXA2, HEY2, SOX2, LMX1A, DLX2, FEZF2

-- 81 of 2082--
GOID	GO:0021515
TERM	cell differentiation in spinal cord
P-VALUE	1.90336150121393e-15
CORRECTED P-VALUE	3.9627986455274e-12
NUM_ANNOTATIONS	17 (of 51)
ANNOTATED_GENES	DBX1, GATA2, DMRT3, TBX20, LBX1, ISL2, LHX5, LHX4, HOXD10, HOXC10, OLIG2, SOX1, ISL1, OLIG3, TAL1, MNX1, GSX2

-- 82 of 2082--
GOID	GO:0042471
TERM	ear morphogenesis
P-VALUE	2.35963993955147e-15
CORRECTED P-VALUE	4.91277035414616e-12
NUM_ANNOTATIONS	24 (of 123)
ANNOTATED_GENES	MYO3B, SIX2, PROX1, GATA2, ZIC1, GATA3, TWIST1, GJB6, HOXA1, TBX3, HMX3, POU4F3, OSR2, DLX6, GBX2, MSX1, GSC, SIX1, PAX2, PAX8, TBX18, HOXA2, DLX5, TBX2

-- 83 of 2082--
GOID	GO:0045665
TERM	negative regulation of neuron differentiation
P-VALUE	5.44274868106983e-15
CORRECTED P-VALUE	1.13318027539874e-11
NUM_ANNOTATIONS	19 (of 72)
ANNOTATED_GENES	LBX1, ISL2, IRX3, SIX3, DLX1, PAX6, TLX3, NR2E1, ISL1, PHOX2B, POU4F2, OLIG2, SOX2, DLX2, LMX1A, FEZF2, SOX3, MEIS1, HOXA2

-- 84 of 2082--
GOID	GO:0060255
TERM	regulation of macromolecule metabolic process
P-VALUE	1.56677264771534e-14
CORRECTED P-VALUE	3.26202065254333e-11
NUM_ANNOTATIONS	224 (of 5968)
ANNOTATED_GENES	NR2E1, SIM1, HOXC12, FLI1, OTX2, EBF1, NBDY, FOXE1, DLX2, NR5A2, VAX2, SP8, PAX8, HOXA3, NR4A2, FOXL2, IRX3, HOXB7, TTF1, MCIDAS, FOXF1, DBX1, HOXA13, HOXB8, NKX2-6, LHX2, SKOR1, PAX6, HOXC9, LMX1B, HOXB6, ZIC4, FZD10, PAX2, SIX6, NFIB, SOX1, NKX2-4, FOXB1, MEIS2, SOX2, ZDBF2, TAL1, ZIC5, IGF2BP1, ZFHX4, TBX5, TBX18, ZIC1, GATA3, BTNL9, FOXD3, MSX2, SOX21, PDX1, ARX, HOXA5, HOXA1, DMRT2, HOXA9, PAX3, PPRC1, VAX1, ZNF883, NKX2-3, HOXD9, FOXA1, OLIG1, OLIG2, HOXD1, MNX1, OTP, SIX3, HOXA11, PROX1, DMRT3, PAX7, NOLC1, HOXD10, BSX, C14orf39, FOXA2, HIST1H1B, HOXA7, EBF2, CDC20B, INO80B, FOXD1, PRKCH, ONECUT1, CDX2, HOXC10, HMX3, SATB2, ISL1, PHOX2B, HLX, FEZF2, LIN28B, NR2F2, LHX8, GATA6, PITX2, VGLL2, RNF220, SOX17, TBX3, FOXD2, NKX2-5, CDKN2A, HOXD12, BARHL1, LHX4, HOXC8, GSC, HOXA6, TLX3, OSR2, POU4F3, IRX5, PAX5, ZNF503, EOMES, ZFHX3, HOXD3, SIM2, LHX6, FEZF1, MECOM, EN2, SALL1, WT1, MSX1, POU4F2, GFI1, LHX9, BARHL2, TBX2, HOXA2, DLX5, IGF2BP3, HOXB4, MEIS1, DLX1, BHLHE22, GATA2, LEF1, LBX1, ISL2, ZIC3, HOXA4, ONECUT2, ALX4, BARX1, CCNO, HOXB3, SP9, EN1, EBF3, STK3, PRDM6, TFAP2D, HOXD4, HOXB2, POU4F1, PAX9, SOX14, FOXC2, OLIG3, HOXD8, DLX6, HOXC5, HOXB1, HOXC11, LMX1A, TCF21, HEY2, HOXD13, SOX3, TGIF1, TBX15, GATA4, TBX20, SHOX2, DMRT1, FOXB2, UNCX, HOXD11, SIX2, FOXL1, DMBX1, LHX5, ALX1, SIX1, ZIC2, CUEDC2, ADCYAP1, GBX2, CBX8, PRDM1, RAX, CCNC, HOXA10, PITX1, EVX2, HOXB9, HAND1, GSX2, PTF1A, FERD3L, NKX6-1, EMX2, HOXC13, CBX2, HOXC4, RUNX3, HAND2, SKOR2, TBR1, HOXB5, TFAP2B, NEUROG2, DMRTA2, TWIST1

-- 85 of 2082--
GOID	GO:0030154
TERM	cell differentiation
P-VALUE	1.6110330278006e-14
CORRECTED P-VALUE	3.35417076388084e-11
NUM_ANNOTATIONS	173 (of 4156)
ANNOTATED_GENES	FEZF1, MECOM, SIM2, LHX6, HOXD3, EOMES, ZFHX3, ZNF503, PAX5, OSR2, IRX5, POU4F3, GSC, TLX3, PRDM6, STK3, HOXB3, CCNO, EN1, ONECUT2, ZIC3, BARX1, LEF1, BHLHE22, GATA2, DLX1, ISL2, LBX1, DLX5, HOXA2, HOXB4, MEIS1, TBX2, LHX9, BARHL2, GFI1, POU4F2, EN2, MSX1, SALL1, WT1, ALX1, LHX5, FOXL1, DMRT1, SHOX2, FOXB2, SIX2, UNCX, TBX15, TBX20, GATA4, SOX3, HEY2, TCF21, LMX1A, DLX6, POU4F1, SOX14, OLIG3, FOXC2, TWIST1, TFAP2B, HOXB5, NEUROG2, TBR1, DMRTA2, CBX2, EMX2, HAND2, RUNX3, HAND1, NKX6-1, PTF1A, FERD3L, GSX2, PRDM1, PITX1, ZIC2, SIX1, GBX2, ADCYAP1, LMX1B, PGM5, LHX2, PAX6, FOXF1, MCIDAS, HOXB8, NKX2-6, HOXA13, DBX1, IRX3, HOXB7, FOXL2, NR4A2, PAX8, FOXE1, OTX2, VAX2, NR5A2, DLX2, FLI1, NR2E1, SIM1, HOXA9, ARX, HOXA5, SOX21, NUP133, PDX1, GATA3, ZIC1, MSX2, FOXD3, ZIC5, TAL1, IGF2BP1, TBX5, TBX18, OSTM1, MEIS2, NKX2-4, FOXB1, SOX2, ZDBF2, NFIB, SOX1, FZD10, PAX2, EBF2, HOXA7, C14orf39, HOXD10, FOXA2, NOLC1, SIX3, PROX1, DMRT3, HOXA11, SPAG6, OTP, MNX1, HOXD1, OLIG2, FOXA1, OLIG1, VAX1, HOXD9, NKX2-3, HOXC8, LHX4, TBX3, SOX17, NKX2-5, BARHL1, FOXD2, RNF220, PITX2, LHX8, NR2F2, GATA6, FEZF2, HOXC10, CDX2, ONECUT1, PRKCH, HLX, PHOX2B, ISL1, SATB2, HMX3, FOXD1

-- 86 of 2082--
GOID	GO:0048869
TERM	cellular developmental process
P-VALUE	1.64825632625108e-14
CORRECTED P-VALUE	3.43166967125475e-11
NUM_ANNOTATIONS	173 (of 4157)
ANNOTATED_GENES	RNF220, PITX2, LHX4, HOXC8, FOXD2, NKX2-5, BARHL1, SOX17, TBX3, HMX3, SATB2, PHOX2B, ISL1, HLX, ONECUT1, PRKCH, HOXC10, CDX2, FOXD1, GATA6, NR2F2, LHX8, FEZF2, NOLC1, PROX1, DMRT3, HOXA11, SIX3, HOXA7, EBF2, FOXA2, HOXD10, C14orf39, OLIG1, FOXA1, OLIG2, NKX2-3, HOXD9, VAX1, MNX1, OTP, SPAG6, HOXD1, PDX1, NUP133, SOX21, FOXD3, MSX2, ZIC1, GATA3, HOXA9, HOXA5, ARX, SOX1, NFIB, PAX2, FZD10, OSTM1, IGF2BP1, TBX5, TBX18, TAL1, ZIC5, ZDBF2, SOX2, FOXB1, NKX2-4, MEIS2, DBX1, HOXA13, HOXB8, NKX2-6, MCIDAS, FOXF1, FOXL2, HOXB7, IRX3, PGM5, LMX1B, PAX6, LHX2, FLI1, NR2E1, SIM1, PAX8, NR4A2, NR5A2, DLX2, VAX2, OTX2, FOXE1, RUNX3, HAND2, EMX2, CBX2, TWIST1, DMRTA2, TBR1, TFAP2B, NEUROG2, HOXB5, ADCYAP1, GBX2, SIX1, ZIC2, PTF1A, GSX2, FERD3L, NKX6-1, HAND1, PITX1, PRDM1, UNCX, SIX2, SHOX2, FOXB2, DMRT1, GATA4, TBX20, TBX15, LHX5, ALX1, FOXL1, DLX6, OLIG3, SOX14, FOXC2, POU4F1, SOX3, LMX1A, HEY2, TCF21, BARX1, ONECUT2, ZIC3, LBX1, ISL2, BHLHE22, DLX1, GATA2, LEF1, STK3, PRDM6, EN1, CCNO, HOXB3, POU4F2, GFI1, LHX9, BARHL2, WT1, SALL1, MSX1, EN2, MEIS1, HOXA2, DLX5, HOXB4, TBX2, HOXD3, ZFHX3, EOMES, MECOM, FEZF1, LHX6, SIM2, POU4F3, IRX5, OSR2, TLX3, GSC, ZNF503, PAX5

-- 87 of 2082--
GOID	GO:0060485
TERM	mesenchyme development
P-VALUE	3.2633544189991e-14
CORRECTED P-VALUE	6.79430390035613e-11
NUM_ANNOTATIONS	34 (of 290)
ANNOTATED_GENES	HEY2, TCF21, GSC, FOXC2, FOXA1, FOXA2, ALX1, EOMES, GATA4, TBX20, FOXF1, SIX2, NOLC1, TBX2, HAND1, TBX5, SIX1, PAX2, WT1, MSX1, FOXD1, GBX2, PHOX2B, ISL1, TBX3, HOXA5, NKX2-5, TWIST1, PITX2, GATA3, LEF1, MSX2, HAND2, NUP133

-- 88 of 2082--
GOID	GO:0055123
TERM	digestive system development
P-VALUE	4.908090356642e-14
CORRECTED P-VALUE	1.02186441225286e-10
NUM_ANNOTATIONS	24 (of 140)
ANNOTATED_GENES	HOXD13, PTF1A, GATA6, PRDM1, TBX2, FOXE1, TCF21, CDX2, HLX, SALL1, NKX2-3, SOX17, HOXA5, FOXL1, SHOX2, ZIC3, FOXF1, HOXA13, PDX1, ALX4, NKX2-6, SIX2, BARX1, GATA4

-- 89 of 2082--
GOID	GO:0014706
TERM	striated muscle tissue development
P-VALUE	4.96058301418484e-14
CORRECTED P-VALUE	1.03279338355328e-10
NUM_ANNOTATIONS	38 (of 366)
ANNOTATED_GENES	VGLL2, LEF1, MSX2, GJB6, TWIST1, TBX3, DMRTA2, NKX2-5, ISL1, PHOX2B, HLX, SIX1, WT1, MSX1, HAND1, NR2F2, TBX18, TBX5, GATA6, TBX2, PITX1, SHOX2, NKX2-6, FOXL2, IRX3, EOMES, GATA4, PROX1, TBX20, PGM5, HOXD10, VAX1, POU4F1, FOXC2, HOXD9, PAX5, HEY2, TCF21

-- 90 of 2082--
GOID	GO:0060537
TERM	muscle tissue development
P-VALUE	6.00157977098866e-14
CORRECTED P-VALUE	1.24952890831984e-10
NUM_ANNOTATIONS	39 (of 387)
ANNOTATED_GENES	LEF1, MSX2, VGLL2, TFAP2B, TBX3, DMRTA2, NKX2-5, GJB6, TWIST1, SIX1, WT1, MSX1, ISL1, PHOX2B, HLX, TBX2, PITX1, HAND1, NR2F2, TBX5, TBX18, GATA6, FOXL2, IRX3, EOMES, GATA4, PROX1, TBX20, SHOX2, NKX2-6, HOXD10, PGM5, VAX1, POU4F1, FOXC2, HOXD9, PAX5, TCF21, HEY2

-- 91 of 2082--
GOID	GO:0043583
TERM	ear development
P-VALUE	1.15734079645423e-13
CORRECTED P-VALUE	2.40958353821771e-10
NUM_ANNOTATIONS	29 (of 219)
ANNOTATED_GENES	TWIST1, GJB6, HOXA1, TBX3, SIX2, HOXA13, MYO3B, PROX1, GATA3, GATA2, ZIC1, TBX18, PAX8, HOXA2, DLX5, SOX2, HEY2, TBX2, PHOX2B, HMX3, POU4F3, DLX6, OSR2, GBX2, MSX1, PAX2, SIX1, GSC, GJB2

-- 92 of 2082--
GOID	GO:0035136
TERM	forelimb morphogenesis
P-VALUE	1.19242574040732e-13
CORRECTED P-VALUE	2.48263039152804e-10
NUM_ANNOTATIONS	14 (of 38)
ANNOTATED_GENES	MSX2, HOXD9, MSX1, HOXA11, OSR2, SHOX2, HOXA13, ALX4, HOXD10, TFAP2B, TBX3, EN1, TBX5, TWIST1

-- 93 of 2082--
GOID	GO:0021517
TERM	ventral spinal cord development
P-VALUE	1.27382946465288e-13
CORRECTED P-VALUE	2.65211294540729e-10
NUM_ANNOTATIONS	15 (of 46)
ANNOTATED_GENES	MNX1, LHX4, PAX6, HOXD10, DBX1, SOX1, ISL1, HOXC10, OLIG2, ISL2, OLIG3, LBX1, TBX20, DMRT3, GATA2

-- 94 of 2082--
GOID	GO:0021536
TERM	diencephalon development
P-VALUE	1.34129170816849e-13
CORRECTED P-VALUE	2.7925693364068e-10
NUM_ANNOTATIONS	18 (of 74)
ANNOTATED_GENES	GATA2, SIX3, PITX2, NKX2-6, ARX, PAX6, POU4F1, SALL1, GBX2, OLIG2, ISL1, RAX, FOXB1, SOX2, PITX1, OTP, SOX3, NR4A2

-- 95 of 2082--
GOID	GO:0010467
TERM	gene expression
P-VALUE	1.50464209785557e-13
CORRECTED P-VALUE	3.1326648477353e-10
NUM_ANNOTATIONS	225 (of 6123)
ANNOTATED_GENES	RUNX3, HOXC4, HAND2, SKOR2, HOXC13, EMX2, CBX2, TWIST1, DMRTA2, TBR1, TFAP2B, HOXB5, NEUROG2, CBX8, CUEDC2, GBX2, ADCYAP1, SIX1, ZIC2, PTF1A, GSX2, FERD3L, NKX6-1, EVX2, HAND1, HOXB9, HOXA10, CCNC, PITX1, PRDM1, RAX, UNCX, HOXD11, SIX2, SHOX2, DMRT1, FOXB2, GATA4, TBX20, RSRC1, TGIF1, TBX15, DMBX1, ALX1, LHX5, FOXL1, HOXB1, DLX6, HOXC5, OLIG3, SOX14, FOXC2, HOXD8, PAX9, POU4F1, SOX3, HOXD13, LMX1A, HEY2, TCF21, HOXC11, ALX4, BARX1, ZIC3, HOXA4, ONECUT2, LBX1, ISL2, GATA2, DLX1, BHLHE22, LEF1, TFAP2D, HOXB2, HOXD4, STK3, PRDM6, EBF3, EN1, SP9, HOXB3, GFI1, POU4F2, BARHL2, LHX9, SALL1, WT1, MSX1, EN2, MEIS1, HOXA2, HOXB4, IGF2BP3, DLX5, TBX2, HOXD3, ZFHX3, EOMES, MECOM, FEZF1, LHX6, SIM2, POU4F3, IRX5, OSR2, TLX3, GSC, HOXA6, ZNF503, PAX5, VGLL2, RNF220, PITX2, LHX4, HOXC8, FOXD2, CDKN2A, NKX2-5, HOXD12, BARHL1, SOX17, TBX3, SATB2, HMX3, ISL1, PHOX2B, HLX, ONECUT1, PRKCH, HOXC10, CDX2, INO80B, FOXD1, GATA6, NR2F2, LHX8, LIN28B, FEZF2, NOLC1, PAX7, DMRT3, PROX1, HOXA11, SIX3, HOXA7, EBF2, HIST1H1B, FOXA2, C14orf39, HOXD10, BSX, FOXA1, OLIG1, OLIG2, NKX2-3, HOXD9, VAX1, PPRC1, ZNF883, MNX1, OTP, HOXD1, PDX1, NUP133, SOX21, FOXD3, BTNL9, MSX2, ZIC1, GATA3, PAX3, HOXA9, HOXA5, HOXA1, DMRT2, ARX, SOX1, NFIB, MOGS, SIX6, ZIC4, PAX2, IGF2BP1, ZFHX4, TBX5, TBX18, TAL1, ZIC5, ZDBF2, SOX2, NKX2-4, FOXB1, MEIS2, HOXA13, DBX1, HOXB8, NKX2-6, TTF1, MCIDAS, FOXF1, FOXL2, HOXB7, IRX3, HOXB6, HOXC9, LMX1B, PAX6, SKOR1, LHX2, HOXC12, FLI1, GTF3C2, SIM1, NR2E1, HOXA3, PAX8, NR4A2, SP8, DLX2, NR5A2, VAX2, FOXE1, OTX2, NBDY, EBF1

-- 96 of 2082--
GOID	GO:0048856
TERM	anatomical structure development
P-VALUE	1.59440696179528e-13
CORRECTED P-VALUE	3.31955529445777e-10
NUM_ANNOTATIONS	213 (of 5682)
