Date	Wed Feb 19 18:29:42 EST 2025
Aspect	P
P-value cutoff	0.01
Calculate FDR	Yes
Regulation links followed	Yes
Bonferroni correction	Yes
Uploaded gene list	polycomb gene_list
Annotation file	gene_association.goa_human_hgnc
Ontology file	
Evidence codes used	IMP (25206), IEP (933), ISS (28265), RCA (470), IGI (2047), ISO (11), IEA (73570), ISA (1439), IKR (23), HMP (129), IDA (88710), ND (1706), HEP (70), IBA (68552), IC (6837), TAS (95949), HDA (9421), EXP (613), NAS (7152), IPI (213005), ISM (3)
Unknown identifiers (222)	AC003986.1 AC003986.2 AC003986.3 AC004080.2 AC004080.3 AC004080.4 AC004080.5 AC004080.6 AC005224.2 AC007405.2 AC008060.2 AC008060.3 AC008406.3 AC008808.1 AC008808.2 AC008875.1 AC009166.1 AC009292.2 AC009531.1 AC010478.1 AC010997.3 AC010997.4 AC011396.2 AC011700.1 AC012531.1 AC012531.4 AC012574.1 AC012594.1 AC015911.4 AC016251.2 AC018470.1 AC018553.2 AC018563.1 AC019068.1 AC023886.1 AC025171.1 AC025171.2 AC025171.3 AC025171.5 AC026688.2 AC026704.1 AC027243.1 AC058822.1 AC074099.1 AC078909.1 AC078909.2 AC083795.2 AC084864.1 AC087477.2 AC087477.5 AC087477.6 AC090340.1 AC091076.1 AC091133.2 AC091133.3 AC091959.3 AC091980.2 AC099786.2 AC099786.3 AC100791.2 AC103702.1 AC103702.2 AC103746.1 AC105389.1 AC106738.2 AC106786.1 AC108210.1 AC108482.1 AC116667.2 AL021808.1 AL035443.1 AL049637.2 AL049874.3 AL079303.1 AL121612.2 AL135960.1 AL136366.1 AL137784.1 AL137784.2 AL137784.3 AL138688.1 AL139420.2 AL158013.1 AL158211.3 AL161457.2 AL161781.2 AL161908.1 AL161908.2 AL354863.1 AL355497.1 AL359922.1 AL365259.1 AP000697.1 AP000894.2 AP001122.1 ASTM1-AS1 BARX1-DT C5orf66 CCDC140 CDKN2A-DT CRNDE DLEU2 DLX6-AS1 EMX2OS FENDRR FEZF1-AS1 FIRRE FOXC2-AS1 FOXD1-AS1 FOXD2-AS1 FOXD3-AS1 FZD10-DT GATA2-AS1 GATA3-AS1 GATA6-AS1 HALGR HALGROS HAND2-AS1 HIST1H2BPS2 HIST1H3I HIST1H3L HLX-AS1 HMGN1P6 HNRNPA1P1 HOTAIR HOTAIRM1 HOTTIP HOXA-AS2 HOXA-AS3 HOXA10-AS HOXA11-AS HOXB-AS1 HOXB-AS2 HOXB-AS3 HOXB-AS4 HOXC-AS1 HOXC-AS2 HOXC-AS3 HOXC13-AS HOXD2 LBX1-AS1 LEF1-AS1 LHX5-AS1 LIN28B-AS1 LINC00261 LINC00543 LINC00556 LINC00629 LINC00682 LINC01079 LINC01096 LINC01097 LINC01143 LINC01305 LINC01312 LINC01385 LINC01396 LINC01475 LINC01798 LINC01833 LINC01956 LINC02084 LINC02086 LINC02106 LINC02202 LINC02268 LOC401463 MGC12916 MIR146B MIR148A MIR152 MIR182 MIR196A1 MIR196A2 MIR3663 MIR449A MIR503HG MIR6068 MIR8089 MIR96 MNX1-AS1 MORF4L2P1 NR2F2-AS1 PANCR PAUPAR PGM5-AS1 PLUT PNKDP1 PPIAP28 PTCSC2 RF00017 RF01905 RF01906 RF01954 RF01975 RF01976 RF01979 RF02040 RF02043 RF02142 RF02272 RN7SL272P RNF219-AS1 RNU5D-2P RNU6-1 RNU6-570P SALRNA1 SATB2-AS1 SENCR SIX3-AS1 SOX2-OT SOX21-AS1 SPA17P1 TARID TBX2-AS1 TBX5-AS1 THORLNC TRAPPC2P2 TTC6 ZFHX4-AS1 ZIC4-AS1 ZNF503-AS2

GOID	TERM	CORRECTED_PVALUE	UNCORRECTED_PVALUE	NUM_LIST_ANNOTATIONS	LIST_SIZE	TOTAL_NUM_ANNOTATIONS	POPULATION_SIZE	FDR_RATE	EXPECTED_FALSE_POSITIVES	ANNOTATED_GENES
GO:0060255	regulation of macromolecule metabolic process	3.26202065254333e-11	1.56677264771534e-14	224	482	5968	19817	0.00%	0.00	NR2E1, SIM1, HOXC12, FLI1, OTX2, EBF1, NBDY, FOXE1, DLX2, NR5A2, VAX2, SP8, PAX8, HOXA3, NR4A2, FOXL2, IRX3, HOXB7, TTF1, MCIDAS, FOXF1, DBX1, HOXA13, HOXB8, NKX2-6, LHX2, SKOR1, PAX6, HOXC9, LMX1B, HOXB6, ZIC4, FZD10, PAX2, SIX6, NFIB, SOX1, NKX2-4, FOXB1, MEIS2, SOX2, ZDBF2, TAL1, ZIC5, IGF2BP1, ZFHX4, TBX5, TBX18, ZIC1, GATA3, BTNL9, FOXD3, MSX2, SOX21, PDX1, ARX, HOXA5, HOXA1, DMRT2, HOXA9, PAX3, PPRC1, VAX1, ZNF883, NKX2-3, HOXD9, FOXA1, OLIG1, OLIG2, HOXD1, MNX1, OTP, SIX3, HOXA11, PROX1, DMRT3, PAX7, NOLC1, HOXD10, BSX, C14orf39, FOXA2, HIST1H1B, HOXA7, EBF2, CDC20B, INO80B, FOXD1, PRKCH, ONECUT1, CDX2, HOXC10, HMX3, SATB2, ISL1, PHOX2B, HLX, FEZF2, LIN28B, NR2F2, LHX8, GATA6, PITX2, VGLL2, RNF220, SOX17, TBX3, FOXD2, NKX2-5, CDKN2A, HOXD12, BARHL1, LHX4, HOXC8, GSC, HOXA6, TLX3, OSR2, POU4F3, IRX5, PAX5, ZNF503, EOMES, ZFHX3, HOXD3, SIM2, LHX6, FEZF1, MECOM, EN2, SALL1, WT1, MSX1, POU4F2, GFI1, LHX9, BARHL2, TBX2, HOXA2, DLX5, IGF2BP3, HOXB4, MEIS1, DLX1, BHLHE22, GATA2, LEF1, LBX1, ISL2, ZIC3, HOXA4, ONECUT2, ALX4, BARX1, CCNO, HOXB3, SP9, EN1, EBF3, STK3, PRDM6, TFAP2D, HOXD4, HOXB2, POU4F1, PAX9, SOX14, FOXC2, OLIG3, HOXD8, DLX6, HOXC5, HOXB1, HOXC11, LMX1A, TCF21, HEY2, HOXD13, SOX3, TGIF1, TBX15, GATA4, TBX20, SHOX2, DMRT1, FOXB2, UNCX, HOXD11, SIX2, FOXL1, DMBX1, LHX5, ALX1, SIX1, ZIC2, CUEDC2, ADCYAP1, GBX2, CBX8, PRDM1, RAX, CCNC, HOXA10, PITX1, EVX2, HOXB9, HAND1, GSX2, PTF1A, FERD3L, NKX6-1, EMX2, HOXC13, CBX2, HOXC4, RUNX3, HAND2, SKOR2, TBR1, HOXB5, TFAP2B, NEUROG2, DMRTA2, TWIST1
GO:0030154	cell differentiation	3.35417076388084e-11	1.6110330278006e-14	173	482	4156	19817	0.00%	0.00	FEZF1, MECOM, SIM2, LHX6, HOXD3, EOMES, ZFHX3, ZNF503, PAX5, OSR2, IRX5, POU4F3, GSC, TLX3, PRDM6, STK3, HOXB3, CCNO, EN1, ONECUT2, ZIC3, BARX1, LEF1, BHLHE22, GATA2, DLX1, ISL2, LBX1, DLX5, HOXA2, HOXB4, MEIS1, TBX2, LHX9, BARHL2, GFI1, POU4F2, EN2, MSX1, SALL1, WT1, ALX1, LHX5, FOXL1, DMRT1, SHOX2, FOXB2, SIX2, UNCX, TBX15, TBX20, GATA4, SOX3, HEY2, TCF21, LMX1A, DLX6, POU4F1, SOX14, OLIG3, FOXC2, TWIST1, TFAP2B, HOXB5, NEUROG2, TBR1, DMRTA2, CBX2, EMX2, HAND2, RUNX3, HAND1, NKX6-1, PTF1A, FERD3L, GSX2, PRDM1, PITX1, ZIC2, SIX1, GBX2, ADCYAP1, LMX1B, PGM5, LHX2, PAX6, FOXF1, MCIDAS, HOXB8, NKX2-6, HOXA13, DBX1, IRX3, HOXB7, FOXL2, NR4A2, PAX8, FOXE1, OTX2, VAX2, NR5A2, DLX2, FLI1, NR2E1, SIM1, HOXA9, ARX, HOXA5, SOX21, NUP133, PDX1, GATA3, ZIC1, MSX2, FOXD3, ZIC5, TAL1, IGF2BP1, TBX5, TBX18, OSTM1, MEIS2, NKX2-4, FOXB1, SOX2, ZDBF2, NFIB, SOX1, FZD10, PAX2, EBF2, HOXA7, C14orf39, HOXD10, FOXA2, NOLC1, SIX3, PROX1, DMRT3, HOXA11, SPAG6, OTP, MNX1, HOXD1, OLIG2, FOXA1, OLIG1, VAX1, HOXD9, NKX2-3, HOXC8, LHX4, TBX3, SOX17, NKX2-5, BARHL1, FOXD2, RNF220, PITX2, LHX8, NR2F2, GATA6, FEZF2, HOXC10, CDX2, ONECUT1, PRKCH, HLX, PHOX2B, ISL1, SATB2, HMX3, FOXD1
GO:0048869	cellular developmental process	3.43166967125475e-11	1.64825632625108e-14	173	482	4157	19817	0.00%	0.00	RNF220, PITX2, LHX4, HOXC8, FOXD2, NKX2-5, BARHL1, SOX17, TBX3, HMX3, SATB2, PHOX2B, ISL1, HLX, ONECUT1, PRKCH, HOXC10, CDX2, FOXD1, GATA6, NR2F2, LHX8, FEZF2, NOLC1, PROX1, DMRT3, HOXA11, SIX3, HOXA7, EBF2, FOXA2, HOXD10, C14orf39, OLIG1, FOXA1, OLIG2, NKX2-3, HOXD9, VAX1, MNX1, OTP, SPAG6, HOXD1, PDX1, NUP133, SOX21, FOXD3, MSX2, ZIC1, GATA3, HOXA9, HOXA5, ARX, SOX1, NFIB, PAX2, FZD10, OSTM1, IGF2BP1, TBX5, TBX18, TAL1, ZIC5, ZDBF2, SOX2, FOXB1, NKX2-4, MEIS2, DBX1, HOXA13, HOXB8, NKX2-6, MCIDAS, FOXF1, FOXL2, HOXB7, IRX3, PGM5, LMX1B, PAX6, LHX2, FLI1, NR2E1, SIM1, PAX8, NR4A2, NR5A2, DLX2, VAX2, OTX2, FOXE1, RUNX3, HAND2, EMX2, CBX2, TWIST1, DMRTA2, TBR1, TFAP2B, NEUROG2, HOXB5, ADCYAP1, GBX2, SIX1, ZIC2, PTF1A, GSX2, FERD3L, NKX6-1, HAND1, PITX1, PRDM1, UNCX, SIX2, SHOX2, FOXB2, DMRT1, GATA4, TBX20, TBX15, LHX5, ALX1, FOXL1, DLX6, OLIG3, SOX14, FOXC2, POU4F1, SOX3, LMX1A, HEY2, TCF21, BARX1, ONECUT2, ZIC3, LBX1, ISL2, BHLHE22, DLX1, GATA2, LEF1, STK3, PRDM6, EN1, CCNO, HOXB3, POU4F2, GFI1, LHX9, BARHL2, WT1, SALL1, MSX1, EN2, MEIS1, HOXA2, DLX5, HOXB4, TBX2, HOXD3, ZFHX3, EOMES, MECOM, FEZF1, LHX6, SIM2, POU4F3, IRX5, OSR2, TLX3, GSC, ZNF503, PAX5
GO:0060485	mesenchyme development	6.79430390035613e-11	3.2633544189991e-14	34	482	290	19817	0.00%	0.00	HEY2, TCF21, GSC, FOXC2, FOXA1, FOXA2, ALX1, EOMES, GATA4, TBX20, FOXF1, SIX2, NOLC1, TBX2, HAND1, TBX5, SIX1, PAX2, WT1, MSX1, FOXD1, GBX2, PHOX2B, ISL1, TBX3, HOXA5, NKX2-5, TWIST1, PITX2, GATA3, LEF1, MSX2, HAND2, NUP133
GO:0055123	digestive system development	1.02186441225286e-10	4.908090356642e-14	24	482	140	19817	0.00%	0.00	HOXD13, PTF1A, GATA6, PRDM1, TBX2, FOXE1, TCF21, CDX2, HLX, SALL1, NKX2-3, SOX17, HOXA5, FOXL1, SHOX2, ZIC3, FOXF1, HOXA13, PDX1, ALX4, NKX2-6, SIX2, BARX1, GATA4
GO:0014706	striated muscle tissue development	1.03279338355328e-10	4.96058301418484e-14	38	482	366	19817	0.00%	0.00	VGLL2, LEF1, MSX2, GJB6, TWIST1, TBX3, DMRTA2, NKX2-5, ISL1, PHOX2B, HLX, SIX1, WT1, MSX1, HAND1, NR2F2, TBX18, TBX5, GATA6, TBX2, PITX1, SHOX2, NKX2-6, FOXL2, IRX3, EOMES, GATA4, PROX1, TBX20, PGM5, HOXD10, VAX1, POU4F1, FOXC2, HOXD9, PAX5, HEY2, TCF21
GO:0060537	muscle tissue development	1.24952890831984e-10	6.00157977098866e-14	39	482	387	19817	0.00%	0.00	LEF1, MSX2, VGLL2, TFAP2B, TBX3, DMRTA2, NKX2-5, GJB6, TWIST1, SIX1, WT1, MSX1, ISL1, PHOX2B, HLX, TBX2, PITX1, HAND1, NR2F2, TBX5, TBX18, GATA6, FOXL2, IRX3, EOMES, GATA4, PROX1, TBX20, SHOX2, NKX2-6, HOXD10, PGM5, VAX1, POU4F1, FOXC2, HOXD9, PAX5, TCF21, HEY2
GO:0043583	ear development	2.40958353821771e-10	1.15734079645423e-13	29	482	219	19817	0.00%	0.00	TWIST1, GJB6, HOXA1, TBX3, SIX2, HOXA13, MYO3B, PROX1, GATA3, GATA2, ZIC1, TBX18, PAX8, HOXA2, DLX5, SOX2, HEY2, TBX2, PHOX2B, HMX3, POU4F3, DLX6, OSR2, GBX2, MSX1, PAX2, SIX1, GSC, GJB2
GO:0035136	forelimb morphogenesis	2.48263039152804e-10	1.19242574040732e-13	14	482	38	19817	0.00%	0.00	MSX2, HOXD9, MSX1, HOXA11, OSR2, SHOX2, HOXA13, ALX4, HOXD10, TFAP2B, TBX3, EN1, TBX5, TWIST1
GO:0021517	ventral spinal cord development	2.65211294540729e-10	1.27382946465288e-13	15	482	46	19817	0.00%	0.00	MNX1, LHX4, PAX6, HOXD10, DBX1, SOX1, ISL1, HOXC10, OLIG2, ISL2, OLIG3, LBX1, TBX20, DMRT3, GATA2
GO:0021536	diencephalon development	2.7925693364068e-10	1.34129170816849e-13	18	482	74	19817	0.00%	0.00	GATA2, SIX3, PITX2, NKX2-6, ARX, PAX6, POU4F1, SALL1, GBX2, OLIG2, ISL1, RAX, FOXB1, SOX2, PITX1, OTP, SOX3, NR4A2
GO:0010467	gene expression	3.1326648477353e-10	1.50464209785557e-13	225	482	6123	19817	0.00%	0.00	RUNX3, HOXC4, HAND2, SKOR2, HOXC13, EMX2, CBX2, TWIST1, DMRTA2, TBR1, TFAP2B, HOXB5, NEUROG2, CBX8, CUEDC2, GBX2, ADCYAP1, SIX1, ZIC2, PTF1A, GSX2, FERD3L, NKX6-1, EVX2, HAND1, HOXB9, HOXA10, CCNC, PITX1, PRDM1, RAX, UNCX, HOXD11, SIX2, SHOX2, DMRT1, FOXB2, GATA4, TBX20, RSRC1, TGIF1, TBX15, DMBX1, ALX1, LHX5, FOXL1, HOXB1, DLX6, HOXC5, OLIG3, SOX14, FOXC2, HOXD8, PAX9, POU4F1, SOX3, HOXD13, LMX1A, HEY2, TCF21, HOXC11, ALX4, BARX1, ZIC3, HOXA4, ONECUT2, LBX1, ISL2, GATA2, DLX1, BHLHE22, LEF1, TFAP2D, HOXB2, HOXD4, STK3, PRDM6, EBF3, EN1, SP9, HOXB3, GFI1, POU4F2, BARHL2, LHX9, SALL1, WT1, MSX1, EN2, MEIS1, HOXA2, HOXB4, IGF2BP3, DLX5, TBX2, HOXD3, ZFHX3, EOMES, MECOM, FEZF1, LHX6, SIM2, POU4F3, IRX5, OSR2, TLX3, GSC, HOXA6, ZNF503, PAX5, VGLL2, RNF220, PITX2, LHX4, HOXC8, FOXD2, CDKN2A, NKX2-5, HOXD12, BARHL1, SOX17, TBX3, SATB2, HMX3, ISL1, PHOX2B, HLX, ONECUT1, PRKCH, HOXC10, CDX2, INO80B, FOXD1, GATA6, NR2F2, LHX8, LIN28B, FEZF2, NOLC1, PAX7, DMRT3, PROX1, HOXA11, SIX3, HOXA7, EBF2, HIST1H1B, FOXA2, C14orf39, HOXD10, BSX, FOXA1, OLIG1, OLIG2, NKX2-3, HOXD9, VAX1, PPRC1, ZNF883, MNX1, OTP, HOXD1, PDX1, NUP133, SOX21, FOXD3, BTNL9, MSX2, ZIC1, GATA3, PAX3, HOXA9, HOXA5, HOXA1, DMRT2, ARX, SOX1, NFIB, MOGS, SIX6, ZIC4, PAX2, IGF2BP1, ZFHX4, TBX5, TBX18, TAL1, ZIC5, ZDBF2, SOX2, NKX2-4, FOXB1, MEIS2, HOXA13, DBX1, HOXB8, NKX2-6, TTF1, MCIDAS, FOXF1, FOXL2, HOXB7, IRX3, HOXB6, HOXC9, LMX1B, PAX6, SKOR1, LHX2, HOXC12, FLI1, GTF3C2, SIM1, NR2E1, HOXA3, PAX8, NR4A2, SP8, DLX2, NR5A2, VAX2, FOXE1, OTX2, NBDY, EBF1
GO:0048856	anatomical structure development	3.31955529445777e-10	1.59440696179528e-13	213	482	5682	19817	0.00%	0.00	LEF1, BHLHE22, DLX1, GATA2, ISL2, LBX1, ONECUT2, ZIC3, HOXA4, BARX1, ALX4, HOXB3, SP9, CCNO, EN1, PRDM6, STK3, TFAP2D, HOXD4, HOXB2, EN2, MSX1, SALL1, WT1, BARHL2, LHX9, GFI1, POU4F2, TBX2, DLX5, IGF2BP3, HOXA2, HOXB4, MEIS1, EOMES, ZFHX3, HOXD3, SIM2, LHX6, FEZF1, MECOM, HOXA6, GSC, TLX3, OSR2, IRX5, POU4F3, PAX5, CBX2, EMX2, HOXC13, HAND2, HOXC4, RUNX3, MYO3B, NEUROG2, TFAP2B, HOXB5, TBR1, DMRTA2, TWIST1, ZIC2, SIX1, GBX2, ADCYAP1, PRDM1, RAX, PITX1, HOXA10, HAND1, EVX2, HOXB9, NKX6-1, PTF1A, GSX2, FERD3L, TBX15, TBX20, GATA4, SHOX2, DMRT1, FOXB2, SLC17A6, SIX2, HOXD11, UNCX, FOXL1, ALX1, LHX5, DMBX1, POU4F1, PAX9, SOX14, HOXD8, OLIG3, FOXC2, DLX6, HOXB1, HOXC5, HOXC11, HEY2, TCF21, LMX1A, HOXD13, SOX3, GATA3, ZIC1, MSX2, FOXD3, SOX21, NUP133, PDX1, ARX, DMRT2, HOXA1, HOXA5, HOXA9, GJB6, PAX3, PAX2, ZIC4, GJB2, FZD10, SIX6, NFIB, SOX1, MEIS2, FOXB1, ZDBF2, SOX2, ZIC5, TAL1, TBX5, TBX18, IGF2BP1, OSTM1, IRX3, HOXB7, FOXL2, FOXF1, MCIDAS, NKX2-6, HOXB8, HOXA13, DBX1, LHX2, PAX6, LMX1B, HOXC9, PGM5, HOXB6, SIM1, NR2E1, FLI1, OTX2, FOXE1, VAX2, DLX2, NR5A2, SP8, NR4A2, HOXA3, PAX8, PCDH8, PITX2, RNF220, VGLL2, TBX3, SOX17, BARHL1, NKX2-5, HOXD12, FOXD2, HOXC8, LHX4, FOXD1, HOXC10, CDX2, PRKCH, ONECUT1, ISL1, PHOX2B, HLX, HMX3, SATB2, FEZF2, LHX8, NR2F2, GATA6, SIX3, HOXA11, PROX1, DMRT3, PAX7, SEC24C, NOLC1, HOXD10, BSX, C14orf39, FOXA2, HOXA7, EBF2, HIST1H1B, VAX1, HOXD9, NKX2-3, OLIG2, OLIG1, FOXA1, HOXD1, SPAG6, OTP, MNX1
GO:0002009	morphogenesis of an epithelium	5.70712462443824e-10	2.74117417119992e-13	43	482	486	19817	0.00%	0.00	HOXD13, PAX8, FOXE1, TCF21, FOXA1, FOXC2, LHX2, FOXF1, HOXD11, SIX2, HOXA13, IRX3, HOXB7, TBX20, HOXA11, PROX1, GATA4, HOXB4, HAND1, TBX5, TBX18, TBX2, SIX1, PAX2, FOXD1, GBX2, SALL1, WT1, STK3, TWIST1, HOXB2, TBX3, SOX17, NKX2-5, HOXA5, ZIC3, HAND2, PDX1, PCDH8, LEF1, GATA3, MSX2, LBX1
GO:0010558	negative regulation of macromolecule biosynthetic process	6.6894980667698e-10	3.21301540190673e-13	105	482	2096	19817	0.00%	0.00	SOX1, LHX9, POU4F2, GFI1, NFIB, MSX1, SALL1, WT1, PAX2, TBX18, IGF2BP1, HOXB4, IGF2BP3, HOXA2, TAL1, SOX2, TBX2, MEIS2, PDX1, MSX2, FOXD3, GATA3, LEF1, GATA2, DLX1, PRDM6, EN1, HOXB3, ARX, OSR2, NR2E1, GSC, NR4A2, ZNF503, VAX2, DLX2, FOXE1, NBDY, PAX5, HOXB8, FOXF1, ZFHX3, EOMES, IRX3, FOXL2, MECOM, FEZF1, PAX6, SKOR1, LHX2, SIM2, ISL1, SATB2, CBX8, CDX2, FOXD1, CUEDC2, ZIC2, SIX1, GATA6, NKX6-1, FERD3L, HAND1, NR2F2, LIN28B, PITX1, PRDM1, FEZF2, HAND2, SKOR2, RUNX3, CBX2, TWIST1, HOXC8, CDKN2A, NKX2-5, TBX3, TFAP2B, TBR1, OLIG2, FOXA1, HOXD9, SOX14, HOXD8, OLIG3, FOXC2, POU4F1, VAX1, PAX9, OTP, SOX3, HEY2, TCF21, SHOX2, DMRT1, PROX1, TBX20, GATA4, TBX15, SIX3, TGIF1, ALX1, HOXA7, DMBX1, HIST1H1B
GO:0001763	morphogenesis of a branching structure	7.43239517400415e-10	3.56983437752361e-13	27	482	197	19817	0.00%	0.00	FOXA1, SIX1, PAX2, GBX2, FOXD1, FOXC2, WT1, SALL1, HOXD13, PAX8, TBX2, PRDM1, TCF21, DLX2, FOXF1, SHOX2, SIX2, HOXD11, HOXA13, HOXB7, LEF1, TBX20, PROX1, HOXA11, MSX2, TBX3, HOXA5
GO:0009953	dorsal/ventral pattern formation	7.44337463245144e-10	3.57510789262797e-13	19	482	89	19817	0.00%	0.00	HOXB2, LMX1B, PAX6, EN1, LHX2, HOXD11, RNF220, DBX1, TBX20, HOXA11, DMRT3, SIX3, GSX2, HOXA2, SP8, VAX2, SOX1, FOXA1, GSC
GO:0060562	epithelial tube morphogenesis	1.0959003922441e-09	5.26369064478432e-13	34	482	319	19817	0.00%	0.00	TWIST1, STK3, HOXA5, NKX2-5, SOX17, TBX3, HAND2, ZIC3, LBX1, MSX2, GATA3, LEF1, HAND1, TBX2, WT1, SALL1, FOXD1, GBX2, PAX2, SIX1, LHX2, HOXD11, SIX2, FOXF1, GATA4, HOXA11, TBX20, PROX1, IRX3, HOXB7, PAX8, TCF21, FOXA1, FOXC2
GO:0048565	digestive tract development	1.11074671319784e-09	5.33499862246802e-13	22	482	128	19817	0.00%	0.00	SALL1, NKX2-3, HLX, CDX2, TCF21, PRDM1, TBX2, FOXE1, GATA6, HOXD13, GATA4, HOXA13, PDX1, ALX4, NKX2-6, SIX2, ZIC3, SHOX2, FOXF1, HOXA5, FOXL1, SOX17
GO:0010604	positive regulation of macromolecule metabolic process	1.98862445265678e-09	9.55151033936972e-13	142	482	3296	19817	0.00%	0.00	HOXD10, BSX, FOXA2, HOXA7, EBF2, CDC20B, SIX3, PROX1, HOXA11, NOLC1, PPRC1, HOXD9, NKX2-3, FOXA1, TBX3, SOX17, BARHL1, NKX2-5, FOXD2, LHX4, PITX2, VGLL2, FEZF2, LIN28B, NR2F2, GATA6, FOXD1, INO80B, CDX2, HOXC10, ONECUT1, PHOX2B, ISL1, SATB2, LHX2, PAX6, LMX1B, HOXB7, IRX3, FOXL2, FOXF1, MCIDAS, NKX2-6, HOXA13, OTX2, FOXE1, DLX2, NR5A2, NR4A2, PAX8, NR2E1, FLI1, ARX, HOXA1, DMRT2, HOXA5, PAX3, GATA3, ZIC1, FOXD3, SOX21, PDX1, MEIS2, SOX2, TAL1, TBX5, IGF2BP1, PAX2, FZD10, NFIB, SOX1, LHX5, ALX1, TBX20, GATA4, DMRT1, SIX2, HOXC11, TCF21, HEY2, LMX1A, HOXD13, SOX3, POU4F1, PAX9, HOXD8, FOXC2, HOXB1, TFAP2B, HOXB5, TBR1, TWIST1, HOXC13, HAND2, RUNX3, HOXC4, RAX, PRDM1, PITX1, HOXA10, CCNC, HOXB9, HAND1, NKX6-1, PTF1A, ZIC2, SIX1, GBX2, ADCYAP1, FEZF1, MECOM, EOMES, ZFHX3, HOXD3, PAX5, OSR2, POU4F3, HOXB3, EN1, EBF3, STK3, TFAP2D, HOXB2, HOXD4, LEF1, DLX1, GATA2, ONECUT2, ZIC3, ALX4, TBX2, HOXA2, IGF2BP3, DLX5, HOXB4, MEIS1, EN2, MSX1, WT1, SALL1, BARHL2, POU4F2
GO:0001709	cell fate determination	2.58229493533349e-09	1.24029535798919e-12	14	482	44	19817	0.00%	0.00	TBX2, SOX17, FEZF2, PAX6, HOXA2, EBF2, GATA6, GATA3, PAX2, GATA2, PROX1, LBX1, ISL1, BARHL2
GO:0003161	cardiac conduction system development	3.86891052133793e-09	1.85826634070025e-12	13	482	37	19817	0.00%	0.00	TBX5, GATA6, TBX18, GJB6, HEY2, NKX2-5, TBX3, ISL1, SHOX2, MSX2, MSX1, GATA4, IRX3
GO:0009890	negative regulation of biosynthetic process	4.27575191426046e-09	2.05367527101847e-12	105	482	2159	19817	0.00%	0.00	GATA4, PROX1, TBX20, TGIF1, TBX15, SIX3, SHOX2, DMRT1, HIST1H1B, DMBX1, HOXA7, ALX1, SOX14, HOXD8, FOXC2, OLIG3, HOXD9, VAX1, POU4F1, PAX9, FOXA1, OLIG2, TCF21, HEY2, OTP, SOX3, RUNX3, HAND2, SKOR2, CBX2, CDKN2A, NKX2-5, TBR1, TBX3, TFAP2B, HOXC8, TWIST1, CUEDC2, FOXD1, SIX1, ZIC2, SATB2, ISL1, CDX2, CBX8, PITX1, LIN28B, FEZF2, PRDM1, FERD3L, NKX6-1, GATA6, HAND1, NR2F2, ZFHX3, FOXL2, IRX3, EOMES, HOXB8, FOXF1, PAX6, SKOR1, SIM2, LHX2, MECOM, FEZF1, NR2E1, GSC, OSR2, DLX2, VAX2, PAX5, NBDY, FOXE1, NR4A2, ZNF503, FOXD3, MSX2, GATA2, DLX1, LEF1, GATA3, PDX1, EN1, ARX, HOXB3, PRDM6, SALL1, WT1, MSX1, PAX2, POU4F2, GFI1, SOX1, LHX9, NFIB, SOX2, MEIS2, TBX2, IGF2BP1, TBX18, TAL1, HOXA2, IGF2BP3, HOXB4
GO:0007517	muscle organ development	4.81278608604747e-09	2.31161675602664e-12	34	482	336	19817	0.00%	0.00	PAX5, TCF21, HEY2, VAX1, POU4F1, GSC, HOXD9, FOXC2, HOXD10, HIST1H1B, EOMES, FOXL2, TBX20, PROX1, ZFHX3, SHOX2, PAX7, PITX1, HAND1, NR2F2, SIX1, MSX1, WT1, PHOX2B, ISL1, HLX, NKX2-5, DMRTA2, TWIST1, PAX3, LEF1, LBX1, ALX4, VGLL2
GO:0035115	embryonic forelimb morphogenesis	7.22870783209386e-09	3.47200184058303e-12	12	482	31	19817	0.00%	0.00	TWIST1, TBX5, TBX3, EN1, OSR2, SHOX2, HOXA13, ALX4, MSX2, HOXD9, MSX1, HOXA11
GO:0035239	tube morphogenesis	1.77253502952592e-08	8.5136168565126e-12	56	482	842	19817	0.00%	0.00	HAND1, TAL1, NR2F2, MEIS1, TBX5, GATA6, PRDM1, TBX2, NFIB, ISL1, HLX, PAX2, SIX1, SALL1, WT1, FOXD1, GBX2, STK3, TWIST1, SOX17, TFAP2B, TBX3, HOXB3, HOXA5, NKX2-5, HOXA1, EMX2, ZIC3, HAND2, GATA2, LEF1, GATA3, LBX1, MSX2, HOXD13, HOXA3, PAX8, HEY2, TCF21, FOXA1, NR2E1, FOXC2, NKX2-3, HOXA7, LHX2, SHOX2, FOXF1, HOXA13, SIX2, HOXD11, IRX3, HOXB7, GATA4, TBX20, PROX1, HOXA11
GO:0061138	morphogenesis of a branching epithelium	4.02520115866712e-08	1.93333388984972e-11	24	482	183	19817	0.00%	0.00	TBX2, TCF21, HOXD13, PAX8, SIX1, PAX2, WT1, FOXC2, SALL1, FOXD1, GBX2, FOXA1, TBX3, HOXA5, LEF1, HOXB7, MSX2, TBX20, PROX1, HOXA11, FOXF1, HOXA13, SIX2, HOXD11
