source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0033993,response to lipid,4.97384000332321e-43,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid stimulus."" [GOC:sl]",921,457,105,21017,0.22975929978118162,0.11400651465798045,query_1,['GO:0042221']
GO:BP,GO:0009725,response to hormone,5.007333098195774e-43,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a hormone stimulus."" [GOC:jl]",902,457,104,21017,0.2275711159737418,0.11529933481152993,query_1,"['GO:0009719', 'GO:0042221']"
GO:BP,GO:0030335,positive regulation of cell migration,6.619765590436347e-43,True,"""Any process that activates or increases the frequency, rate or extent of cell migration."" [GOC:go_curators]",542,457,83,21017,0.18161925601750548,0.15313653136531366,query_1,"['GO:0016477', 'GO:0030334', 'GO:2000147']"
GO:BP,GO:0010628,positive regulation of gene expression,8.602103486441869e-43,True,"""Any process that increases the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."" [GOC:txnOH-2018]",1189,457,118,21017,0.25820568927789933,0.0992430613961312,query_1,"['GO:0010467', 'GO:0010468', 'GO:0010557']"
GO:BP,GO:0048870,cell motility,1.1004018638875253e-42,True,"""Any process involved in the controlled self-propelled movement of a cell that results in translocation of the cell from one place to another."" [GOC:dgh, GOC:dph, GOC:isa_complete, GOC:mlg]",1716,457,141,21017,0.3085339168490153,0.08216783216783216,query_1,['GO:0009987']
GO:BP,GO:0050789,regulation of biological process,1.211055436350698e-42,True,"""Any process that modulates the frequency, rate or extent of a biological process. Biological processes are regulated by many means; examples include the control of gene expression, protein modification or interaction with a protein or substrate molecule."" [GOC:ai, GOC:go_curators]",12278,457,404,21017,0.8840262582056893,0.03290438182114351,query_1,"['GO:0008150', 'GO:0065007']"
GO:BP,GO:0006950,response to stress,1.4535640526420346e-42,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a disturbance in organismal or cellular homeostasis, usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:mah]",3876,457,216,21017,0.4726477024070022,0.05572755417956656,query_1,['GO:0050896']
GO:BP,GO:0045596,negative regulation of cell differentiation,2.0227250273455893e-42,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",680,457,91,21017,0.19912472647702406,0.1338235294117647,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048523', 'GO:0051093']"
GO:BP,GO:0045892,negative regulation of DNA-templated transcription,3.830558641004396e-42,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1337,457,124,21017,0.2713347921225383,0.09274495138369485,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902679']"
GO:BP,GO:2000147,positive regulation of cell motility,3.951551832867223e-42,True,"""Any process that activates or increases the frequency, rate or extent of cell motility."" [GOC:mah]",570,457,84,21017,0.1838074398249453,0.14736842105263157,query_1,"['GO:0040017', 'GO:0048522', 'GO:0048870', 'GO:2000145']"
GO:BP,GO:0030855,epithelial cell differentiation,6.012362175856317e-42,True,"""The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell, any of the cells making up an epithelium."" [GOC:ecd, PMID:11839751]",741,457,94,21017,0.20568927789934355,0.12685560053981107,query_1,"['GO:0030154', 'GO:0060429']"
GO:BP,GO:1902679,negative regulation of RNA biosynthetic process,1.2685195789648368e-41,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",1352,457,124,21017,0.2713347921225383,0.09171597633136094,query_1,"['GO:0010558', 'GO:0032774', 'GO:0051253', 'GO:2001141']"
GO:BP,GO:0040017,positive regulation of locomotion,3.173225382705756e-41,True,"""Any process that activates or increases the frequency, rate or extent of locomotion of a cell or organism."" [GOC:go_curators]",585,457,84,21017,0.1838074398249453,0.14358974358974358,query_1,"['GO:0040011', 'GO:0040012', 'GO:0048518']"
GO:BP,GO:0045597,positive regulation of cell differentiation,3.2580242202600007e-41,True,"""Any process that activates or increases the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",866,457,100,21017,0.2188183807439825,0.11547344110854503,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']"
GO:BP,GO:0009967,positive regulation of signal transduction,1.163472124070656e-40,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction."" [GOC:sm]",1566,457,132,21017,0.2888402625820569,0.0842911877394636,query_1,"['GO:0007165', 'GO:0009966', 'GO:0010647', 'GO:0023056', 'GO:0048584']"
GO:BP,GO:0019222,regulation of metabolic process,1.2304980230896048e-40,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism."" [GOC:go_curators]",7076,457,298,21017,0.6520787746170679,0.042114188807235726,query_1,"['GO:0008152', 'GO:0050794']"
GO:BP,GO:0050673,epithelial cell proliferation,1.359002240595139e-40,True,"""The multiplication or reproduction of epithelial cells, resulting in the expansion of a cell population. Epithelial cells make up the epithelium, the covering of internal and external surfaces of the body, including the lining of vessels and other small cavities. It consists of cells joined by small amounts of cementing substances."" [ISBN:0721662544]",442,457,74,21017,0.16192560175054704,0.167420814479638,query_1,['GO:0008283']
GO:BP,GO:0001525,angiogenesis,4.969493306967519e-40,True,"""Blood vessel formation when new vessels emerge from the proliferation of pre-existing blood vessels."" [ISBN:0878932453]",541,457,80,21017,0.175054704595186,0.1478743068391867,query_1,"['GO:0048514', 'GO:0048646']"
GO:BP,GO:0030097,hemopoiesis,5.0308849065989886e-40,True,"""The process whose specific outcome is the progression of the myeloid and lymphoid derived organ/tissue systems of the blood and other parts of the body over time, from formation to the mature structure. The site of hemopoiesis is variable during development, but occurs primarily in bone marrow or kidney in many adult vertebrates."" [GOC:dgh, ISBN:0198506732]",971,457,104,21017,0.2275711159737418,0.10710607621009269,query_1,['GO:0048468']
GO:BP,GO:1901701,cellular response to oxygen-containing compound,2.286744213902067e-39,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",1153,457,112,21017,0.24507658643326038,0.0971379011274935,query_1,"['GO:0070887', 'GO:1901700']"
GO:BP,GO:0000122,negative regulation of transcription by RNA polymerase II,3.651184890215801e-39,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]",992,457,104,21017,0.2275711159737418,0.10483870967741936,query_1,"['GO:0006357', 'GO:0006366', 'GO:0045892']"
GO:BP,GO:0006357,regulation of transcription by RNA polymerase II,4.7617743535842236e-39,True,"""Any process that modulates the frequency, rate or extent of transcription mediated by RNA polymerase II."" [GOC:go_curators, GOC:txnOH]",2572,457,168,21017,0.3676148796498906,0.06531881804043546,query_1,"['GO:0006355', 'GO:0006366']"
GO:BP,GO:0060255,regulation of macromolecule metabolic process,6.388880268217873e-39,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",6535,457,282,21017,0.6170678336980306,0.043152257077276206,query_1,"['GO:0019222', 'GO:0043170']"
GO:BP,GO:0051253,negative regulation of RNA metabolic process,6.47628166110343e-39,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1457,457,125,21017,0.2735229759299781,0.08579272477693892,query_1,"['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']"
GO:BP,GO:0007155,cell adhesion,1.0685380085486538e-38,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",1511,457,127,21017,0.2778993435448578,0.08405029781601589,query_1,['GO:0009987']
GO:BP,GO:0002682,regulation of immune system process,3.0727602693606643e-38,True,"""Any process that modulates the frequency, rate, or extent of an immune system process."" [GOC:add]",1526,457,127,21017,0.2778993435448578,0.08322411533420708,query_1,"['GO:0002376', 'GO:0050789']"
GO:BP,GO:0009790,embryo development,7.349990987756764e-38,True,"""The process whose specific outcome is the progression of an embryo from its formation until the end of its embryonic life stage. The end of the embryonic stage is organism-specific. For example, for mammals, the process would begin with zygote formation and end with birth. For insects, the process would begin at zygote formation and end with larval hatching. For plant zygotic embryos, this would be from zygote formation to the end of seed dormancy. For plant vegetative embryos, this would be from the initial determination of the cell or group of cells to form an embryo until the point when the embryo becomes independent of the parent plant."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",1130,457,109,21017,0.23851203501094093,0.09646017699115045,query_1,['GO:0007275']
GO:BP,GO:2001141,regulation of RNA biosynthetic process,1.0163599363213287e-37,True,"""Any process that modulates the frequency, rate or extent of RNA biosynthetic process."" [GOC:dph]",3454,457,195,21017,0.42669584245076586,0.05645628257093225,query_1,"['GO:0010556', 'GO:0032774', 'GO:0051252']"
